id,id_image,gardiner_code,x,y,width,height,col_index,row_index
1482,1,607,4472.06,2863.9,18.34,41.03,24,24
1480,1,607,4431.91,2867.39,18.33,34.04,24,25
1481,1,607,4450.24,2869.13,21.82,36.67,24,26
1483,1,607,4486.9,2869.13,17.46,36.67,24,27
1484,1,607,4503.49,2869.13,18.33,38.41,24,28
1487,1,607,4471.19,2904.05,16.59,33.18,24,29
1486,1,607,4486.03,2906.67,17.46,31.43,24,30
1485,1,607,4504.36,2908.42,13.1,31.42,24,31
1545,1,13,4518.99,2925.98,114.19,85.9,24,32
1491,1,595,4449.37,2961.67,49.75,15.71,24,33
1494,1,34,4424.92,3100.47,114.36,86.42,24,34
1552,1,238,4510.61,3193.11,136.18,68.09,24,35
1497,1,13,4434.53,3235.78,99.51,80.31,24,36
1498,1,351,4441.51,3307.36,105.63,46.27,24,37
1500,1,607,4453.73,3342.28,23.57,31.43,24,38
1499,1,595,4489.52,3357.99,36.67,13.97,24,39
1447,1,353,4401.86,1827.61,102.76,17.58,25,0
1448,1,169,4380.22,1841.13,118.99,63.55,25,1
1450,1,607,4416.73,1881.7,20.29,32.45,25,2
1451,1,353,4396.45,1916.85,106.82,20.29,25,3
1452,1,169,4386.98,1927.67,106.83,67.61,25,4
1430,1,595,4338.37,1982.3,46.3,19.59,25,5
1454,1,595,4400.51,1996.63,33.8,18.93,25,6
1455,1,586,4411.32,2011.5,31.1,31.1,25,7
1458,1,10,4405.92,2039.9,116.28,67.61,25,8
1459,1,44,4395.1,2103.45,117.64,90.6,25,9
1460,1,533,4405.92,2179.17,110.87,73.02,25,10
1437,1,294,4327.86,2193.01,41.79,75.75,25,11
1461,1,103,4409.97,2231.91,98.71,37.86,25,12
1463,1,242,4407.27,2252.19,75.72,77.07,25,13
1464,1,14,4412.68,2327.91,101.41,77.07,25,14
1465,1,621,4420.79,2409.04,83.83,48.68,25,15
1466,1,274,4404.56,2441.49,105.47,40.57,25,16
1468,1,196,4405.92,2494.23,116.28,29.74,25,17
1443,1,462,4324.86,2514.66,40.63,89.39,25,18
1469,1,87,4408.62,2525.33,108.17,28.39,25,19
1470,1,121,4419.44,2548.31,94.65,44.62,25,20
1471,1,274,4388.34,2584.82,127.1,44.62,25,21
1472,1,87,4408.62,2615.92,121.69,31.1,25,22
1474,1,126,4424.85,2642.96,62.2,73.02,25,23
1476,1,595,4409.97,2737.62,45.98,20.28,25,24
1477,1,375,4405.92,2759.25,121.69,67.61,25,25
1478,1,371,4418.08,2826.86,94.66,39.21,25,26
1479,1,607,4416.19,2867.39,15.72,36.66,25,27
1488,1,586,4420.56,2907.54,30.55,20.96,25,28
1489,1,595,4423.18,2925.88,28.81,17.46,25,29
1490,1,353,4410.96,2942.46,122.21,17.46,25,30
1492,1,420,4417.07,2980.87,103.01,82.93,25,31
1493,1,108,4407.46,3064.68,133.57,35.79,25,32
1495,1,108,4417.94,3186.02,133.56,36.66,25,33
1496,1,353,4418.81,3224.43,120.47,13.09,25,34
1364,1,289,4232.12,1716.41,76.36,70.37,26,0
1425,1,621,4304.54,1722.34,81.91,49.85,26,1
1426,1,112,4292.08,1754.39,113.95,48.07,26,2
1427,1,242,4277.83,1804.24,131.76,94.38,26,3
1428,1,602,4295.64,1896.83,97.93,40.96,26,4
1370,1,595,4227.63,1930.52,44.92,20.96,26,5
1429,1,258,4274.27,1930.67,117.52,92.59,26,6
1372,1,462,4235.12,1946.99,41.92,79.35,26,7
1431,1,607,4309.88,1978.74,21.37,35.61,26,8
1432,1,274,4288.51,2003.67,115.74,42.73,26,9
1433,1,34,4297.42,2033.94,101.49,87.25,26,10
1434,1,87,4292.59,2125.1,108.4,30.04,26,11
1435,1,353,4289.98,2155.14,112.32,16.98,26,12
1436,1,353,4295.2,2169.51,109.71,22.2,26,13
1438,1,87,4295.2,2271.38,109.71,32.65,26,14
1439,1,616,4317.41,2305.33,54.85,30.04,26,15
1440,1,41,4291.29,2337.98,114.93,122.77,26,16
1327,1,626,4223.43,2372.67,68.26,77.15,26,17
1441,1,384,4293.9,2462.06,111.01,24.81,26,18
1442,1,386,4288.28,2482.15,115.14,39.28,26,19
1333,1,595,4238.27,2583.37,46.0,14.84,26,20
1444,1,34,4293.7,2604.05,120.56,109.72,26,21
1335,1,620,4247.17,2656.08,43.04,41.54,26,22
1344,1,294,4264.98,3018.13,32.64,71.22,26,23
1365,1,209,4163.25,1713.41,82.35,77.86,27,0
1366,1,621,4185.71,1788.28,91.33,47.91,27,1
1367,1,595,4214.16,1840.68,43.42,14.97,27,2
1368,1,121,4182.71,1852.66,100.32,40.43,27,3
1369,1,114,4163.25,1891.59,122.78,29.94,27,4
1371,1,607,4184.21,1918.54,23.96,32.94,27,5
1373,1,513,4178.22,1966.45,95.83,71.87,27,6
1374,1,209,4172.23,2035.33,116.79,77.86,27,7
1375,1,212,4176.72,2102.7,110.8,82.35,27,8
1376,1,595,4185.71,2113.19,50.91,20.96,27,9
1398,1,557,4123.27,2115.0,54.86,80.85,27,10
1377,1,497,4164.75,2177.57,122.77,49.41,27,11
1378,1,104,4179.72,2207.51,107.8,41.93,27,12
1379,1,102,4178.22,2247.94,104.81,43.42,27,13
1380,1,353,4172.23,2288.37,121.28,22.46,27,14
1326,1,626,4217.5,2310.35,75.67,68.25,27,15
1328,1,586,4196.73,2340.02,38.57,34.13,27,16
1329,1,586,4198.21,2403.83,37.09,43.03,27,17
1330,1,14,4178.92,2445.37,121.67,89.03,27,18
1331,1,102,4184.85,2531.43,112.77,41.55,27,19
1332,1,595,4190.79,2583.37,40.06,16.32,27,20
1334,1,236,4174.47,2599.69,137.99,57.87,27,21
1336,1,121,4186.34,2659.04,100.9,47.49,27,22
1411,1,523,4121.33,2703.11,65.88,68.87,27,23
1337,1,84,4187.82,2709.49,105.35,68.26,27,24
1338,1,87,4183.37,2780.72,111.29,23.74,27,25
1339,1,388,4180.4,2807.42,120.19,19.29,27,26
1340,1,353,4181.89,2828.2,114.25,17.8,27,27
1341,1,250,4181.89,2843.04,124.64,78.64,27,28
1342,1,14,4189.31,2906.84,115.73,90.51,27,29
1343,1,353,4189.31,3000.32,115.73,17.81,27,30
1417,1,324,4128.81,3005.56,46.42,77.86,27,31
1345,1,393,4195.24,3021.09,68.26,62.33,27,32
1346,1,236,4180.4,3089.35,130.58,66.77,27,33
1347,1,388,4181.89,3159.09,120.19,22.26,27,34
1348,1,87,4195.24,3182.83,103.87,32.65,27,35
1349,1,353,4190.79,3212.51,111.29,22.25,27,36
1350,1,14,4193.76,3230.31,117.22,90.52,27,37
1351,1,542,4199.69,3317.86,109.81,31.16,27,38
1356,1,209,4058.31,1713.67,98.17,76.51,28,0
1357,1,209,4061.2,1774.3,102.5,79.4,28,1
1268,1,294,4020.77,1808.95,30.32,77.95,28,2
1358,1,41,4053.98,1845.04,124.15,106.83,28,3
1359,1,104,4058.31,1948.98,112.61,37.54,28,4
1360,1,542,4061.2,1992.29,103.94,28.87,28,5
1361,1,353,4061.2,2024.05,111.16,17.33,28,6
1362,1,87,4061.2,2038.49,103.94,28.87,28,7
1363,1,561,4055.42,2068.81,116.94,49.08,28,8
1399,1,595,4074.19,2109.23,44.75,20.21,28,9
1400,1,427,4064.0,2132.33,75.15,73.97,28,10
1401,1,126,4113.17,2198.73,62.08,73.63,28,11
1402,1,462,4074.91,2204.52,38.93,68.87,28,12
1403,1,242,4058.44,2268.9,115.29,94.33,28,13
1404,1,427,4068.92,2363.23,91.33,83.85,28,14
1405,1,611,4074.91,2450.07,86.84,20.96,28,15
1406,1,103,4067.42,2472.53,113.8,32.94,28,16
1407,1,621,4074.91,2505.47,89.84,47.91,28,17
1408,1,212,4065.93,2533.92,109.3,100.32,28,18
1409,1,595,4073.41,2553.38,46.42,22.46,28,19
1410,1,427,4076.41,2629.74,98.82,86.85,28,20
1412,1,209,4068.92,2712.09,71.87,58.4,28,21
1413,1,274,4050.95,2771.98,128.77,35.94,28,22
1414,1,242,4055.45,2791.45,133.25,100.32,28,23
1415,1,427,4068.92,2888.77,110.8,82.35,28,24
1416,1,611,4083.89,2974.12,83.85,29.94,28,25
1418,1,595,4074.91,3053.47,44.92,19.47,28,26
1419,1,602,4077.9,3075.93,103.32,32.94,28,27
1420,1,422,4100.36,3107.37,67.38,52.41,28,28
1421,1,103,4079.4,3144.81,107.81,40.42,28,29
1422,1,242,4064.43,3180.74,131.76,104.81,28,30
1352,1,448,4025.11,3193.41,57.74,73.63,28,31
1423,1,427,4086.89,3275.07,85.34,74.86,28,32
1424,1,611,4086.89,3343.94,83.85,28.45,28,33
1323,1,351,3941.28,1711.95,106.77,49.57,29,0
1259,1,475,3906.43,1743.97,34.46,64.81,29,1
1325,1,607,3962.63,1760.0,24.41,30.5,29,2
1324,1,595,3993.9,1771.44,33.56,16.78,29,3
1269,1,242,3944.26,1790.18,111.16,96.72,29,4
1270,1,13,3947.15,1882.57,109.72,88.07,29,5
1271,1,87,3951.48,1972.08,102.5,30.32,29,6
1272,1,621,3960.14,2003.84,92.4,46.2,29,7
1385,1,586,3907.05,2007.22,29.21,26.21,29,8
1273,1,602,3952.92,2042.82,102.5,36.09,29,9
1274,1,561,3947.15,2084.69,116.93,44.75,29,10
1275,1,242,3942.82,2122.22,125.6,99.61,29,11
1276,1,13,3960.14,2216.06,106.83,80.84,29,12
1390,1,417,3913.05,2275.32,29.2,69.65,29,13
1277,1,542,3950.04,2302.68,112.6,28.87,29,14
1278,1,353,3958.7,2332.99,102.5,17.33,29,15
1279,1,87,3963.03,2347.43,101.05,30.32,29,16
1280,1,621,3965.92,2380.64,88.06,44.75,29,17
1281,1,602,3961.58,2423.94,101.06,34.65,29,18
1282,1,561,3950.04,2458.59,128.48,56.31,29,19
1283,1,242,3945.7,2500.46,132.82,109.72,29,20
1284,1,13,3952.92,2602.96,116.94,93.84,29,21
1300,1,462,3913.05,2637.78,37.44,78.63,29,22
1285,1,87,3960.14,2698.24,105.39,23.1,29,23
1286,1,353,3963.03,2724.23,108.27,15.88,29,24
1287,1,542,3960.14,2738.66,108.28,31.76,29,25
1288,1,87,3960.14,2767.54,115.49,31.76,29,26
1289,1,621,3974.58,2796.41,82.29,51.97,29,27
1290,1,602,3967.36,2845.49,108.27,38.98,29,28
1307,1,607,3905.56,2847.46,26.96,36.7,29,29
1308,1,607,3930.27,2855.7,23.21,29.21,29,30
1312,1,607,3928.77,2885.66,19.47,32.95,29,31
1291,1,561,3967.36,2885.92,121.27,53.41,29,32
1311,1,607,3902.56,2888.65,24.71,28.46,29,33
1313,1,586,3918.29,2921.6,29.95,30.71,29,34
1292,1,242,3955.81,2924.89,132.82,101.06,29,35
1293,1,13,3964.47,3024.51,112.61,99.61,29,36
1294,1,87,3971.69,3127.01,101.06,28.87,29,37
1295,1,353,3967.36,3158.77,111.16,14.43,29,38
1296,1,353,3968.8,3176.09,114.05,15.88,29,39
1353,1,607,3996.23,3204.96,21.66,56.31,29,40
1354,1,388,3973.13,3265.6,103.95,20.21,29,41
1355,1,238,3965.92,3282.92,125.59,62.08,29,42
1258,1,258,3839.73,1717.11,104.09,73.39,30,0
1260,1,294,3865.42,1757.1,38.55,73.83,30,1
1261,1,353,3838.34,1831.75,105.83,19.69,30,2
1262,1,169,3834.41,1846.21,108.59,49.43,30,3
1263,1,371,3889.08,1870.93,53.92,35.94,30,4
1264,1,607,3859.13,1876.92,19.47,29.2,30,5
1265,1,353,3843.4,1909.12,104.09,13.48,30,6
1266,1,169,3839.66,1920.35,95.1,57.67,30,7
1381,1,622,3886.83,1949.56,64.41,55.42,30,8
1382,1,595,3847.14,1983.26,38.95,20.22,30,9
1230,1,462,3801.36,2002.32,31.57,74.06,30,10
1383,1,586,3850.89,2004.23,32.2,35.94,30,11
1384,1,586,3885.34,2004.98,25.46,32.2,30,12
1386,1,10,3843.4,2043.92,104.84,71.14,30,13
1387,1,44,3839.66,2109.07,113.08,82.38,30,14
1388,1,533,3847.14,2188.45,104.85,73.39,30,15
1389,1,103,3851.64,2243.12,95.85,32.2,30,16
1391,1,242,3844.9,2273.07,81.63,70.4,30,17
1392,1,14,3851.64,2342.72,95.1,62.16,30,18
1393,1,621,3862.87,2404.13,79.38,42.68,30,19
1394,1,274,3829.17,2442.32,120.57,41.19,30,20
1395,1,595,3880.84,2473.77,44.19,13.48,30,21
1396,1,196,3846.39,2485.76,106.35,32.95,30,22
1397,1,87,3856.13,2521.7,95.11,24.72,30,23
1297,1,121,3862.87,2547.91,89.12,38.95,30,24
1298,1,274,3847.89,2587.6,103.35,35.95,30,25
1245,1,595,3800.51,2595.1,44.89,17.72,30,26
1299,1,87,3849.39,2613.81,101.85,23.22,30,27
1301,1,126,3865.12,2638.53,52.42,76.38,30,28
1302,1,621,3865.12,2720.16,86.12,44.18,30,29
1303,1,595,3883.09,2770.33,48.68,14.98,30,30
1251,1,294,3820.59,2779.39,35.44,72.06,30,31
1304,1,375,3856.13,2783.81,104.84,70.39,30,32
1305,1,607,3857.63,2851.21,21.72,35.2,30,33
1306,1,607,3884.59,2852.71,22.46,32.95,30,34
1310,1,607,3880.84,2887.16,21.72,29.95,30,35
1309,1,607,3856.88,2888.65,21.72,29.96,30,36
1314,1,595,3862.12,2932.09,42.69,17.97,30,37
1315,1,353,3861.37,2958.3,91.37,11.98,30,38
1316,1,595,3892.08,2973.28,40.44,14.97,30,39
1317,1,420,3867.36,2986.01,89.12,80.88,30,40
1318,1,108,3858.38,3067.64,105.59,32.95,30,41
1319,1,34,3853.88,3100.59,116.08,90.61,30,42
1320,1,108,3856.88,3188.95,128.06,36.7,30,43
1321,1,353,3862.87,3233.14,108.59,13.48,30,44
1322,1,13,3862.12,3249.61,103.35,89.12,30,45
1225,1,58,3722.44,1713.34,112.92,109.28,31,0
1226,1,534,3728.51,1812.91,106.85,57.06,31,1
1227,1,87,3735.8,1860.26,98.34,26.71,31,2
1228,1,595,3756.44,1894.26,53.42,14.57,31,3
1229,1,14,3733.37,1908.83,111.7,91.06,31,4
1231,1,293,3739.44,2002.32,76.49,78.92,31,5
1232,1,209,3733.37,2075.17,111.7,80.13,31,6
1233,1,422,3757.65,2149.23,67.99,52.21,31,7
1234,1,461,3743.35,2197.96,100.24,89.4,31,8
1197,1,294,3705.23,2203.46,35.64,72.42,31,9
1235,1,104,3740.65,2271.11,102.94,39.28,31,10
1236,1,182,3735.23,2309.04,107.01,33.86,31,11
1238,1,607,3752.84,2338.84,23.02,29.8,31,12
1237,1,595,3786.7,2349.67,44.7,16.26,31,13
1239,1,87,3742.0,2372.7,100.24,29.8,31,14
1240,1,353,3743.35,2401.15,105.66,16.25,31,15
1241,1,542,3739.29,2417.4,111.07,28.44,31,16
1242,1,294,3773.34,2445.07,42.53,79.15,31,17
1243,1,561,3741.45,2524.22,111.04,46.07,31,18
1244,1,353,3746.17,2567.93,105.14,18.9,31,19
1246,1,616,3752.08,2588.01,41.34,33.08,31,20
1247,1,34,3748.53,2618.73,94.51,100.41,31,21
1209,1,126,3699.48,2681.67,60.93,70.13,31,22
1248,1,87,3753.26,2716.78,98.05,30.71,31,23
1249,1,353,3753.26,2749.85,94.51,14.18,31,24
1250,1,353,3753.26,2762.85,103.96,16.54,31,25
1252,1,87,3748.54,2792.38,72.05,23.63,31,26
1253,1,616,3762.71,2819.55,44.89,33.08,31,27
1254,1,41,3749.72,2849.08,106.31,107.5,31,28
1255,1,384,3749.72,2955.4,113.4,20.08,31,29
1256,1,386,3749.72,2976.67,109.86,34.25,31,30
1257,1,388,3754.44,3010.92,105.14,20.09,31,31
1220,1,126,3706.66,3266.27,63.13,66.78,31,32
1169,1,87,3628.92,1710.63,91.7,30.24,32,0
1096,1,294,3592.69,1729.52,32.65,68.57,32,1
1170,1,353,3627.94,1737.95,92.68,12.68,32,2
1171,1,353,3628.92,1751.61,92.68,14.63,32,3
1172,1,448,3676.72,1767.22,49.76,73.16,32,4
1173,1,607,3646.48,1789.65,17.56,49.76,32,5
1174,1,388,3625.99,1842.34,101.46,16.58,32,6
1175,1,238,3627.94,1857.94,102.44,51.71,32,7
1176,1,209,3630.87,1894.04,100.49,72.19,32,8
1177,1,209,3632.82,1962.33,102.44,70.24,32,9
1178,1,41,3631.85,2022.82,115.12,102.43,32,10
1179,1,104,3636.72,2124.28,95.61,35.12,32,11
1180,1,542,3632.82,2158.42,99.51,29.27,32,12
1181,1,353,3639.65,2186.72,100.49,16.58,32,13
1198,1,571,3640.86,2201.16,62.07,47.13,32,14
1199,1,571,3643.16,2246.0,65.52,49.43,32,15
1200,1,294,3689.14,2294.28,33.34,72.42,32,16
1201,1,294,3651.2,2295.43,33.34,67.82,32,17
1202,1,595,3666.15,2370.15,43.68,13.79,32,18
1203,1,461,3642.01,2383.94,89.66,98.86,32,19
1204,1,557,3691.44,2478.2,47.13,78.17,32,20
1205,1,126,3639.71,2481.65,55.18,73.57,32,21
1206,1,388,3630.51,2557.52,109.21,18.4,32,22
1207,1,595,3667.3,2574.77,40.23,16.09,32,23
1208,1,461,3638.56,2589.71,102.31,93.11,32,24
1210,1,229,3627.06,2688.57,77.02,59.78,32,25
1211,1,209,3638.56,2751.8,105.76,67.82,32,26
1212,1,571,3651.2,2811.57,83.92,57.48,32,27
1213,1,595,3678.79,2872.5,48.28,14.94,32,28
1214,1,48,3637.41,2892.04,119.55,70.12,32,29
1215,1,236,3638.56,2963.31,114.95,54.03,32,30
1216,1,34,3649.59,3014.94,105.63,82.56,32,31
1217,1,294,3678.73,3101.15,42.5,81.35,32,32
1218,1,209,3639.88,3153.36,121.41,80.13,32,33
1219,1,561,3652.02,3227.42,121.42,48.57,32,34
1222,1,294,3655.66,3263.85,24.28,58.28,32,35
1221,1,294,3681.16,3268.7,23.07,64.35,32,36
1223,1,595,3669.02,3325.77,49.78,19.43,32,37
1224,1,97,3661.73,3341.55,77.71,41.28,32,38
1095,1,242,3506.71,1709.93,112.1,91.43,33,0
1116,1,475,3474.25,1743.14,31.62,64.64,33,1
1097,1,13,3526.3,1794.83,102.31,84.89,33,2
1098,1,87,3523.03,1879.72,99.04,28.3,33,3
1099,1,621,3528.48,1905.84,85.98,55.51,33,4
1100,1,602,3523.03,1959.17,112.11,38.09,33,5
1128,1,586,3471.11,1989.68,33.22,36.72,33,6
1101,1,561,3519.77,1998.35,121.9,48.98,33,7
1102,1,242,3517.59,2041.88,120.81,99.04,33,8
1103,1,13,3520.86,2133.31,111.01,84.89,33,9
1104,1,542,3532.83,2221.46,92.51,27.21,33,10
1105,1,353,3521.95,2247.58,109.92,17.42,33,11
1133,1,417,3481.6,2265.93,33.22,59.45,33,12
1106,1,87,3523.03,2266.09,113.19,29.38,33,13
1107,1,621,3535.01,2297.65,92.51,47.89,33,14
1108,1,602,3528.48,2340.09,100.13,34.83,33,15
1109,1,561,3524.12,2376.01,124.08,59.86,33,16
1110,1,242,3521.95,2416.28,118.63,103.39,33,17
1111,1,13,3531.74,2513.14,107.75,84.9,33,18
1112,1,87,3529.56,2601.3,97.96,26.12,33,19
1113,1,353,3526.3,2629.6,108.84,15.24,33,20
1144,1,462,3476.27,2634.84,34.4,71.84,33,21
1114,1,542,3521.95,2650.28,111.01,29.38,33,22
1182,1,87,3530.65,2680.75,114.28,28.3,33,23
1183,1,621,3549.78,2712.59,83.46,44.11,33,24
1184,1,602,3528.32,2759.09,112.07,28.61,33,25
1185,1,561,3529.51,2792.47,126.38,53.65,33,26
1155,1,607,3516.74,2813.93,15.18,37.44,33,27
1153,1,607,3488.41,2814.95,16.19,33.38,33,28
1154,1,607,3502.57,2814.95,17.2,34.4,33,29
1152,1,607,3473.23,2815.96,17.2,36.42,33,30
1186,1,242,3523.55,2834.2,129.96,102.53,33,31
1156,1,586,3485.37,2852.38,39.46,30.36,33,32
1267,1,13,3535.48,2931.96,122.8,88.23,33,33
1187,1,13,3533.09,2933.16,126.38,85.84,33,34
1188,1,87,3541.44,3017.8,108.49,27.43,33,35
1189,1,353,3540.24,3042.84,108.5,20.27,33,36
1190,1,542,3537.86,3065.49,109.69,29.81,33,37
1191,1,87,3534.28,3096.49,121.61,31.0,33,38
1192,1,621,3554.55,3131.07,94.19,45.3,33,39
1193,1,602,3550.97,3178.76,102.54,29.8,33,40
1194,1,561,3539.05,3216.91,123.99,52.46,33,41
1195,1,242,3533.09,3251.48,116.84,81.08,33,42
1167,1,595,3480.59,3317.44,40.27,22.86,33,43
1196,1,13,3542.63,3332.56,87.03,56.03,33,44
1115,1,258,3400.47,1710.81,108.91,64.65,34,0
1117,1,294,3427.88,1745.24,40.75,75.19,34,1
1118,1,353,3399.07,1824.64,112.42,16.16,34,2
1119,1,169,3399.43,1837.57,101.4,59.44,34,3
1121,1,607,3422.16,1863.79,20.98,38.47,34,4
1120,1,371,3451.88,1867.29,50.7,34.97,34,5
1122,1,353,3401.17,1900.51,108.41,19.23,34,6
1123,1,169,3401.17,1912.75,103.16,59.45,34,7
1124,1,622,3451.88,1938.98,61.19,54.2,34,8
1125,1,595,3406.42,1972.2,47.21,20.98,34,9
1127,1,586,3441.39,1989.68,26.22,34.97,34,10
1126,1,586,3411.67,1993.18,27.97,29.72,34,11
1129,1,10,3408.17,2021.15,113.64,85.67,34,12
1130,1,44,3404.67,2091.09,117.14,89.17,34,13
1131,1,533,3399.43,2175.01,115.39,68.19,34,14
1132,1,103,3413.41,2225.72,103.16,36.71,34,15
1134,1,242,3404.67,2255.44,82.18,76.93,34,16
1076,1,462,3359.13,2288.41,36.28,71.68,34,17
1135,1,14,3408.17,2327.12,108.4,78.68,34,18
1136,1,621,3418.66,2411.05,78.68,45.46,34,19
1137,1,274,3408.17,2437.27,122.39,38.47,34,20
1138,1,595,3448.38,2468.75,41.96,20.98,34,21
1139,1,196,3404.67,2484.48,132.88,34.97,34,22
1140,1,87,3411.67,2514.2,113.64,31.48,34,23
1141,1,121,3418.66,2538.68,92.66,40.22,34,24
1142,1,274,3392.43,2578.9,111.9,33.22,34,25
1143,1,87,3413.41,2603.37,108.4,31.47,34,26
1145,1,126,3419.6,2633.83,54.64,73.86,34,27
1146,1,621,3457.04,2704.66,65.77,42.49,34,28
1147,1,595,3418.59,2734.0,39.46,17.2,34,29
1148,1,375,3411.51,2747.15,116.36,66.78,34,30
1087,1,294,3378.6,2781.3,34.51,68.13,34,31
1151,1,607,3456.03,2812.92,17.2,38.45,34,32
1149,1,607,3418.59,2813.93,20.24,44.52,34,33
1150,1,607,3437.82,2813.93,23.27,38.45,34,34
1157,1,595,3420.62,2861.49,48.56,15.18,34,35
1158,1,353,3423.65,2881.72,98.15,16.19,34,36
1159,1,595,3438.83,2900.95,58.68,21.25,34,37
1160,1,420,3426.69,2918.15,102.19,79.93,34,38
1161,1,108,3420.62,2998.08,118.38,34.4,34,39
1162,1,34,3429.72,3036.53,95.11,93.09,34,40
1163,1,108,3416.37,3128.07,122.99,40.27,34,41
1164,1,353,3418.55,3170.51,116.46,15.24,34,42
1165,1,13,3432.7,3175.96,104.48,90.33,34,43
1166,1,351,3432.7,3256.49,96.86,57.69,34,44
1168,1,607,3444.67,3303.29,25.03,41.36,34,45
1063,1,493,3312.52,1710.49,68.82,50.82,35,0
1064,1,87,3293.46,1763.43,103.76,23.29,35,1
1065,1,193,3290.28,1784.6,116.47,64.59,35,2
1067,1,607,3309.34,1846.01,22.23,37.06,35,3
1066,1,595,3341.1,1859.78,44.47,17.99,35,4
1068,1,235,3292.4,1867.19,102.7,77.29,35,5
1069,1,87,3299.81,1945.54,100.58,24.35,35,6
1070,1,114,3292.4,1965.65,107.99,38.12,35,7
1071,1,48,3290.28,2002.71,120.7,74.11,35,8
1072,1,236,3291.34,2075.76,134.46,65.65,35,9
1073,1,184,3318.87,2141.41,84.7,60.35,35,10
1074,1,607,3300.87,2144.58,20.12,59.3,35,11
1075,1,34,3308.28,2202.82,92.11,85.76,35,12
1036,1,294,3265.96,2268.24,37.4,75.7,35,13
1077,1,513,3294.53,2311.42,98.23,61.94,35,14
1037,1,557,3258.83,2343.05,44.53,74.81,35,15
1078,1,209,3301.61,2370.71,108.84,71.67,35,16
1079,1,212,3295.42,2433.54,107.07,92.02,35,17
1081,1,616,3305.15,2516.72,36.28,29.2,35,18
1080,1,595,3349.4,2525.56,50.44,16.82,35,19
1082,1,186,3318.43,2549.46,76.1,84.95,35,20
1083,1,34,3314.89,2636.18,102.64,82.29,35,21
1084,1,87,3313.12,2722.89,95.56,26.55,35,22
1085,1,353,3308.69,2749.44,98.22,15.04,35,23
1086,1,353,3304.27,2769.79,105.3,13.28,35,24
1088,1,87,3307.81,2789.26,69.02,30.97,35,25
1089,1,616,3317.54,2821.12,43.36,32.74,35,26
1090,1,41,3310.46,2853.86,110.61,94.68,35,27
1052,1,586,3257.05,2879.18,35.62,34.73,35,28
1053,1,485,3282.88,2920.14,29.39,73.03,35,29
1091,1,384,3315.77,2951.2,112.38,18.58,35,30
1092,1,386,3315.77,2968.01,108.84,28.32,35,31
1093,1,462,3344.09,2993.67,36.28,84.07,35,32
1094,1,34,3318.73,3078.43,103.0,104.06,35,33
1021,1,242,3170.55,1705.76,120.64,102.66,36,0
1022,1,595,3236.16,1770.32,47.62,15.87,36,1
1023,1,625,3248.14,1807.05,42.14,80.08,36,2
1024,1,114,3176.01,1821.17,74.81,33.84,36,3
1025,1,586,3199.16,1852.34,43.64,35.62,36,4
1026,1,602,3185.8,1886.18,97.08,32.06,36,5
1027,1,611,3194.71,1921.8,79.26,24.05,36,6
1028,1,388,3184.91,1944.96,102.42,21.37,36,7
1029,1,212,3182.24,1962.77,100.64,81.93,36,8
1030,1,328,3188.48,2042.92,97.96,55.22,36,9
1031,1,209,3183.13,2092.79,114.0,76.59,36,10
1032,1,103,3191.15,2164.93,106.87,25.83,36,11
1033,1,602,3193.82,2187.19,101.52,34.74,36,12
1034,1,611,3195.6,2230.83,83.71,21.38,36,13
1035,1,242,3180.46,2253.99,113.99,88.17,36,14
1038,1,274,3169.77,2343.05,97.08,38.29,36,15
1039,1,194,3199.16,2366.2,73.03,55.22,36,16
1040,1,242,3191.15,2414.29,118.44,89.95,36,17
1041,1,261,3188.48,2502.46,110.43,40.97,36,18
1042,1,84,3202.72,2541.65,94.41,60.56,36,19
1043,1,87,3193.82,2604.88,109.54,28.5,36,20
1044,1,388,3186.69,2630.7,121.12,20.49,36,21
1045,1,102,3195.6,2649.41,108.65,38.29,36,22
1005,1,595,3152.13,2660.75,36.31,15.05,36,23
1046,1,87,3198.27,2689.48,104.2,30.28,36,24
1047,1,621,3209.85,2720.65,89.06,46.31,36,25
1048,1,602,3195.6,2766.96,105.09,35.63,36,26
1049,1,595,3225.88,2803.48,53.43,16.92,36,27
1050,1,353,3190.26,2823.96,114.88,12.47,36,28
1051,1,353,3195.6,2832.87,113.99,91.73,36,29
1054,1,238,3190.26,2929.05,95.29,43.64,36,30
1055,1,602,3196.49,2967.34,83.72,31.17,36,31
1056,1,611,3210.74,3002.97,86.39,24.93,36,32
1057,1,181,3241.91,3031.47,59.67,71.24,36,33
1013,1,462,3158.33,3032.67,33.65,78.81,36,34
1058,1,462,3208.07,3036.81,29.39,67.68,36,35
1059,1,59,3215.19,3100.93,94.4,117.56,36,36
1060,1,353,3217.86,3222.05,97.97,16.03,36,37
1061,1,542,3205.4,3238.08,113.1,32.06,36,38
1062,1,242,3205.4,3260.35,117.55,100.63,36,39
981,1,560,3055.17,1709.05,115.65,49.56,37,0
982,1,595,3092.56,1757.74,55.65,15.65,37,1
983,1,388,3056.04,1776.87,121.73,15.65,37,2
984,1,353,3062.12,1794.26,111.3,17.39,37,3
985,1,561,3046.47,1810.78,133.91,47.83,37,4
986,1,595,3086.47,1846.43,44.35,20.87,37,5
987,1,264,3041.26,1874.26,139.99,32.17,37,6
988,1,384,3056.91,1907.3,123.47,14.78,37,7
